Model,Readout Train Data,Readout Test Data,Train Accuracy,Test Accuracy,Readout Type,Predicted Prob,Predicted Outcome,Actual Outcome,Stimulus Name,Encoder Type,Dynamics Type,Encoder Pre-training Task,Encoder Pre-training Dataset,Encoder Pre-training Seed,Encoder Training Task,Encoder Training Dataset,Encoder Training Seed,Dynamics Training Task,Dynamics Training Dataset,Dynamics Training Seed
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.54428972 0.45571028],0,0,pilot_it2_collision_assorted_targets_box_1_dis_1_occ-redyellow_0002,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.71116246 0.28883754],0,1,pilot_it2_collision_assorted_targets_box_1_dis_1_occ-redyellow_0003,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.47291507 0.52708493],1,0,pilot_it2_collision_assorted_targets_box_1_dis_1_occ-redyellow_0004,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.51147171 0.48852829],0,0,pilot_it2_collision_assorted_targets_box_1_dis_1_occ-redyellow_0005,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.84196638 0.15803362],0,0,pilot_it2_collision_assorted_targets_box_1_dis_1_occ-redyellow_0006,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.74501544 0.25498456],0,1,pilot_it2_collision_assorted_targets_box_1_dis_1_occ-redyellow_0007,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.77754031 0.22245969],0,0,pilot_it2_collision_assorted_targets_box_1_dis_1_occ-redyellow_0008,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.07347167 0.92652833],1,1,pilot_it2_collision_assorted_targets_box_1_dis_1_occ-redyellow_0009,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.06520895 0.93479105],1,1,pilot_it2_collision_assorted_targets_box_2_dis_2_occ-redyellow_0000,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.40923091 0.59076909],1,0,pilot_it2_collision_assorted_targets_box_2_dis_2_occ-redyellow_0001,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.14229293 0.85770707],1,1,pilot_it2_collision_assorted_targets_box_2_dis_2_occ-redyellow_0002,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.22794539 0.77205461],1,0,pilot_it2_collision_assorted_targets_box_2_dis_2_occ-redyellow_0003,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.02410791 0.97589209],1,1,pilot_it2_collision_assorted_targets_box_2_dis_2_occ-redyellow_0004,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.36499807 0.63500193],1,0,pilot_it2_collision_assorted_targets_box_2_dis_2_occ-redyellow_0005,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.00870976 0.99129024],1,0,pilot_it2_collision_assorted_targets_box_2_dis_2_occ-redyellow_0006,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.4148303 0.5851697],1,1,pilot_it2_collision_assorted_targets_box_2_dis_2_occ-redyellow_0007,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.72579551 0.27420449],0,0,pilot_it2_collision_assorted_targets_box_2_dis_2_occ-redyellow_0008,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.8467702 0.1532298],0,1,pilot_it2_collision_assorted_targets_box_2_dis_2_occ-redyellow_0009,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.43675906 0.56324094],1,0,pilot_it2_collision_assorted_targets_tdw_1_dis_1_occ-redyellow_0000,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.78394879 0.21605121],0,1,pilot_it2_collision_assorted_targets_tdw_1_dis_1_occ-redyellow_0001,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.26720134 0.73279866],1,1,pilot_it2_collision_assorted_targets_tdw_1_dis_1_occ-redyellow_0002,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.67846834 0.32153166],0,0,pilot_it2_collision_assorted_targets_tdw_1_dis_1_occ-redyellow_0003,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.34498534 0.65501466],1,0,pilot_it2_collision_assorted_targets_tdw_1_dis_1_occ-redyellow_0004,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.31890848 0.68109152],1,1,pilot_it2_collision_assorted_targets_tdw_1_dis_1_occ-redyellow_0005,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.43843943 0.56156057],1,1,pilot_it2_collision_assorted_targets_tdw_1_dis_1_occ-redyellow_0006,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.25496453 0.74503547],1,1,pilot_it2_collision_assorted_targets_tdw_1_dis_1_occ-redyellow_0007,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.17108675 0.82891325],1,0,pilot_it2_collision_assorted_targets_tdw_1_dis_1_occ-redyellow_0008,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.01031169 0.98968831],1,0,pilot_it2_collision_assorted_targets_tdw_1_dis_1_occ-redyellow_0009,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.36233105 0.63766895],1,1,pilot_it2_collision_assorted_targets_tdw_2_dis_2_occ-redyellow_0000,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.69178255 0.30821745],0,1,pilot_it2_collision_assorted_targets_tdw_2_dis_2_occ-redyellow_0001,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.28035798 0.71964202],1,0,pilot_it2_collision_assorted_targets_tdw_2_dis_2_occ-redyellow_0002,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.04656896 0.95343104],1,0,pilot_it2_collision_assorted_targets_tdw_2_dis_2_occ-redyellow_0003,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.11021883 0.88978117],1,0,pilot_it2_collision_assorted_targets_tdw_2_dis_2_occ-redyellow_0004,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.01236676 0.98763324],1,1,pilot_it2_collision_assorted_targets_tdw_2_dis_2_occ-redyellow_0005,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.33942757 0.66057243],1,0,pilot_it2_collision_assorted_targets_tdw_2_dis_2_occ-redyellow_0006,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.85429792 0.14570208],0,0,pilot_it2_collision_assorted_targets_tdw_2_dis_2_occ-redyellow_0007,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.62429946 0.37570054],0,1,pilot_it2_collision_assorted_targets_tdw_2_dis_2_occ-redyellow_0008,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.22600072 0.77399928],1,1,pilot_it2_collision_assorted_targets_tdw_2_dis_2_occ-redyellow_0009,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.18769031 0.81230969],1,0,pilot_it2_collision_non-sphere_box-redyellow_0000,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.11870809 0.88129191],1,1,pilot_it2_collision_non-sphere_box-redyellow_0001,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.00491345 0.99508655],1,0,pilot_it2_collision_non-sphere_box-redyellow_0002,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.35118279 0.64881721],1,0,pilot_it2_collision_non-sphere_box-redyellow_0003,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.10013249 0.89986751],1,0,pilot_it2_collision_non-sphere_box-redyellow_0004,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.69055234 0.30944766],0,1,pilot_it2_collision_non-sphere_box-redyellow_0005,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.02233909 0.97766091],1,1,pilot_it2_collision_non-sphere_box-redyellow_0006,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.57559041 0.42440959],0,0,pilot_it2_collision_non-sphere_box-redyellow_0007,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.45704441 0.54295559],1,1,pilot_it2_collision_non-sphere_box-redyellow_0008,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.16730582 0.83269418],1,0,pilot_it2_collision_non-sphere_box-redyellow_0009,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.50000341 0.49999659],0,0,pilot_it2_collision_non-sphere_box_1_dis_1_occ-redyellow_0000,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.86991322 0.13008678],0,1,pilot_it2_collision_non-sphere_box_1_dis_1_occ-redyellow_0001,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.81314389 0.18685611],0,0,pilot_it2_collision_non-sphere_box_1_dis_1_occ-redyellow_0002,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.26021579 0.73978421],1,0,pilot_it2_collision_non-sphere_box_1_dis_1_occ-redyellow_0003,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.23097854 0.76902146],1,1,pilot_it2_collision_non-sphere_box_1_dis_1_occ-redyellow_0004,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.26587716 0.73412284],1,1,pilot_it2_collision_non-sphere_box_1_dis_1_occ-redyellow_0005,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.79990392 0.20009608],0,1,pilot_it2_collision_non-sphere_box_1_dis_1_occ-redyellow_0006,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.44792772 0.55207228],1,1,pilot_it2_collision_non-sphere_box_1_dis_1_occ-redyellow_0007,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.79803529 0.20196471],0,0,pilot_it2_collision_non-sphere_box_1_dis_1_occ-redyellow_0008,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.3124365 0.6875635],1,0,pilot_it2_collision_non-sphere_box_1_dis_1_occ-redyellow_0009,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.68215746 0.31784254],0,1,pilot_it2_collision_non-sphere_box_2_dis_2_occ-redyellow_0000,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.17956815 0.82043185],1,1,pilot_it2_collision_non-sphere_box_2_dis_2_occ-redyellow_0001,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.3218463 0.6781537],1,1,pilot_it2_collision_non-sphere_box_2_dis_2_occ-redyellow_0002,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.35083033 0.64916967],1,1,pilot_it2_collision_non-sphere_box_2_dis_2_occ-redyellow_0003,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.18308583 0.81691417],1,0,pilot_it2_collision_non-sphere_box_2_dis_2_occ-redyellow_0004,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.2519288 0.7480712],1,1,pilot_it2_collision_non-sphere_box_2_dis_2_occ-redyellow_0005,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.10094588 0.89905412],1,1,pilot_it2_collision_non-sphere_box_2_dis_2_occ-redyellow_0006,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.90783505 0.09216495],0,0,pilot_it2_collision_non-sphere_box_2_dis_2_occ-redyellow_0007,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.45263343 0.54736657],1,0,pilot_it2_collision_non-sphere_box_2_dis_2_occ-redyellow_0008,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.04374703 0.95625297],1,1,pilot_it2_collision_non-sphere_box_2_dis_2_occ-redyellow_0009,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.20364509 0.79635491],1,0,pilot_it2_collision_non-sphere_tdw_1_dis_1_occ-redyellow_0000,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.01744745 0.98255255],1,0,pilot_it2_collision_non-sphere_tdw_1_dis_1_occ-redyellow_0001,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.79537547 0.20462453],0,1,pilot_it2_collision_non-sphere_tdw_1_dis_1_occ-redyellow_0002,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.406562 0.593438],1,1,pilot_it2_collision_non-sphere_tdw_1_dis_1_occ-redyellow_0003,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.04069605 0.95930395],1,1,pilot_it2_collision_non-sphere_tdw_1_dis_1_occ-redyellow_0004,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.13400257 0.86599743],1,1,pilot_it2_collision_non-sphere_tdw_1_dis_1_occ-redyellow_0005,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.07122778 0.92877222],1,0,pilot_it2_collision_non-sphere_tdw_1_dis_1_occ-redyellow_0006,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.5309937 0.4690063],0,1,pilot_it2_collision_non-sphere_tdw_1_dis_1_occ-redyellow_0007,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.01929225 0.98070775],1,0,pilot_it2_collision_non-sphere_tdw_1_dis_1_occ-redyellow_0008,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.179202 0.820798],1,1,pilot_it2_collision_non-sphere_tdw_1_dis_1_occ-redyellow_0009,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.19717663 0.80282337],1,0,pilot_it2_collision_non-sphere_tdw_2_dis_2_occ-redyellow_0000,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.0197016 0.9802984],1,0,pilot_it2_collision_non-sphere_tdw_2_dis_2_occ-redyellow_0001,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.63344362 0.36655638],0,1,pilot_it2_collision_non-sphere_tdw_2_dis_2_occ-redyellow_0002,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.10089602 0.89910398],1,1,pilot_it2_collision_non-sphere_tdw_2_dis_2_occ-redyellow_0003,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.79547905 0.20452095],0,0,pilot_it2_collision_non-sphere_tdw_2_dis_2_occ-redyellow_0004,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.9207662 0.0792338],0,1,pilot_it2_collision_non-sphere_tdw_2_dis_2_occ-redyellow_0005,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
CSWM,collision,collision,0.7093253968253969,0.5229007633587787,C,[0.03141292 0.96858708],1,1,pilot_it2_collision_non-sphere_tdw_2_dis_2_occ-redyellow_0006,CSWM encoder,CSWM dynamics,null,null,null,Contrastive,all,0,Contrastive,all,0
